Slovo;Pád;Slovo2;Pád2
tlačová;nominatív;;nominatív
konferencia;nominatív;;nominatív
Paulom;inštrumentál;;inštrumentál
Morrisseyom;inštrumentál;;inštrumentál
.;;;
Večer;;;
bude;;;
Lauren;nominatív;;nominatív
Bacall;nominatív;;nominatív
uvádzať;;;
film;akuzatív;;akuzatív
Hlboký;nominatív;;nominatív
spánok;nominatív;;nominatív
.;;;
Napokon;;;
zvíťazila;;;
láska;nominatív;;nominatív
.;;;
Grazie;;;
all;;;
';;;
Italia;;;
.;;;
Grazie;;;
all;;;
';;;
America;;;
,;;;
';;;
';;;
kričal;;;
z;;;
pódia;genitív;;genitív
nadšený;nominatív;;nominatív
Benigni;nominatív;;nominatív
.;;;
Uvidíme;;;
,;;;
ako;;;
do;;;nominatív
celé;nominatív;;nominatív
dopadne;;;
.;;;
Pôvodný;nominatív;;nominatív
scenár;nominatív;;nominatív
:;;;
Zamilovaný;nominatív;;nominatív
Shakespeare;;;nominatív
Scenár;;;nominatív
-;;;
adaptácia;nominatív;;nominatív
:;;;
Tenká;nominatív;;nominatív
červená;nominatív;;nominatív
čiara;nominatív;;nominatív
Výprava;nominatív;;nominatív
:;;;
Zamilovaný;nominatív;;nominatív
Shakespeare;nominatív;;nominatív
Kostýmy;nominatív;;nominatív
:;;;
Kráľovná;nominatív;;nominatív
Alžbeta;nominatív;;nominatív
Pôvodná;nominatív;;nominatív
hudba;nominatív;;nominatív
k;;;
muzikálu;datív;;datív
,;;;
alebo;;;
komédii;datív;;datív
:;;;
Princ;nominatív;;nominatív
egyptský;nominatív;;nominatív
Krátkometrážny;nominatív;;nominatív
hraný;nominatív;;nominatív
film;nominatív;;nominatív
:;;;
LA;;;
CARTE;;;
POSTALE;;;
(;;;
The;;;
Postcard;;;
);;;
Zvuk;nominatív;;nominatív
:;;;
Zachráňte;;;
vojaka;akuzatív;;akuzatív
Ryana;akuzatív;;akuzatív
Vizuálne;akuzatív;;nominatív
efekty;akuzatív;;nominatív
:;;;
Armageddon;;;nominatív
Tento;akuzatív;;nominatív
ročník;akuzatív;;nominatív
priniesol;;;
hneď;;;
niekoľko;akuzatív;;akuzatív
prekvapení;genitív;;genitív
.;;;
Kompletný;akuzatív;;akuzatív
program;akuzatív;;akuzatív
3;;;
.;;;
Gay;;;
Film;;;
Festivalu;genitív;;genitív
Slovakia;nominatív;;nominatív
nájdete;;;
na;;;
Film;;;
Site;;;
v;;;
rubrike;lokál;;lokál
Ceny;nominatív;;nominatív
a;;;
festivaly;nominatív;;nominatív
.;;;
Americká;nominatív;;nominatív
premiéra;nominatív;;nominatív
bola;;;
plánovaná;nominatív;;nominatív
na;;;
júl;akuzatív;;akuzatív
a;;;
v;;;
slovenských;lokál;;lokál
kinách;lokál;;lokál
by;;;
sa;;;
mal;;;
objaviť;;;
21;;;
.;;;
10;;;
.;;;
1999;;;
pod;;;
názvom;inštrumentál;;inštrumentál
Spaľujúca;nominatív;;nominatív
túžba;nominatív;;nominatív
.;;;
MICHALKOV;;;nominatív
FOR;;;
PRESIDENT;;;
"""";;;
Zoberiem;;;
tú;akuzatív;;akuzatív
funkciu;akuzatív;;akuzatív
,;;;
ak;;;
to;akuzatív;;akuzatív
ľudia;nominatív;;nominatív
naozaj;;;
budú;;;
chcieť;;;
,;;;
"""";;;
povedal;;;
režisér;nominatív;;nominatív
.;;;
MADONNA;nominatív;;nominatív
REŽISÉRKOU;inštrumentál;;inštrumentál
Madonna;nominatív;;nominatív
po;;;
úspechu;lokál;;lokál
albumu;genitív;;genitív
Ray;;;
of;;;
Light;;;
odriekla;;;
herecké;akuzatív;;akuzatív
ponuky;akuzatív;;akuzatív
.;;;
Bude;;;
to;nominatív;;nominatív
filmové;nominatív;;nominatív
spracovanie;nominatív;;nominatív
románu;genitív;;genitív
Rene;;;genitív
Steinkeho;genitív;;genitív
,;;;
ktorý;nominatív;;nominatív
vychádza;;;
v;;;
USA;;;
v;;;
týchto;lokál;;lokál
dňoch;lokál;;lokál
.;;;
MALKOVICH;nominatív;;nominatív
AKO;;;
F;;;
.;;;
W;;;
.;;;
MURNAU;nominatív;;nominatív
Nakrúcanie;nominatív;;nominatív
by;;;
sa;;;
malo;;;
začať;;;
v;;;
apríli;lokál;;lokál
v;;;
Luxemburgu;lokál;;lokál
.;;;
POZOR;akuzatív;;
!;;;
ŠULAJ;nominatív;;nominatív
PÍŠE;;;
ROZPRÁVKU;akuzatív;;akuzatív
Ako;;;
vyzerá;;;
herec;nominatív;;nominatív
snov;genitív;;genitív
?;;;
Telo;nominatív;;nominatív
by;;;
malo;;;
mať;;;
šiju;akuzatív;;akuzatív
Jenny;genitív;;genitív
Elfman;genitív;;genitív
,;;;
ramená;akuzatív;;akuzatív
Courtney;genitív;;genitív
Love;genitív;;genitív
,;;;
zadok;akuzatív;;akuzatív
Jennifer;genitív;;genitív
Lopez;genitív;;genitív
,;;;
pupok;akuzatív;;akuzatív
Sandry;genitív;;genitív
Bullock;genitív;;genitív
a;;;
nohy;akuzatív;;akuzatív
Miry;genitív;;genitív
Sorvino;genitív;;genitív
.;;;
HVIEZDY;genitív;;nominatív
V;;;
HOLANDSKU;lokál;;lokál
Režíruje;;;
ho;akuzatív;;akuzatív
holandský;nominatív;;nominatív
režisér;nominatív;;nominatív
Dick;nominatív;;nominatív
Maas;nominatív;;nominatív
.;;;
Premiéra;nominatív;;nominatív
by;;;
mala;;;
byť;;;
už;;;
koncom;;;
roku;genitív;;genitív
.;;;
Detektíva;genitív;;akuzatív
Steva;genitív;;akuzatív
McGarretta;genitív;;akuzatív
hral;;;
Jack;nominatív;;nominatív
Lord;nominatív;;nominatív
.;;;
CENY;;;nominatív
ČASOPISU;genitív;;genitív
MOVIELINE;;;
BERLINALE;;;nominatív
-;;;
KTO;nominatív;;nominatív
PRÍDE;;;
?;;;
Film;nominatív;;nominatív
bol;;;
nakrútený;nominatív;;nominatív
podľa;;;
skutočnej;genitív;;genitív
udalosti;genitív;;genitív
.;;;
OSCAR;nominatív;;nominatív
ZA;;;
VIZUÁLNE;akuzatív;;akuzatív
EFEKTY;akuzatív;;akuzatív
GIBSON;;;nominatív
-;;;
OD;;;
WB;;;
K;;;
PARAMOUNTU;datív;;datív
Gibsom;nominatív;;nominatív
by;;;
si;;;
mal;;;
v;;;
jednom;lokál;;lokál
z;;;
nich;genitív;;genitív
zahrať;;;
hlavnú;akuzatív;;akuzatív
úlohu;akuzatív;;akuzatív
.;;;
TRAVOLTA;nominatív;;nominatív
OPäŤ;;;
SPIEVA;;;
Úspešný;akuzatív;;nominatív
film;nominatív;;nominatív
.;;;
Tentoraz;;;
na;;;
televízne;akuzatív;;akuzatív
obrazovky;akuzatív;;akuzatív
v;;;
podobe;lokál;;lokál
13;;;
-;;;
dielneho;;;
seriálu;genitív;;genitív
.;;;
JACKIE;nominatív;;nominatív
CHAN;;;nominatív
AN;;;
DIVOKOM;lokál;;lokál
ZÁPADE;lokál;;lokál
Bude;;;
mať;;;
názov;akuzatív;;akuzatív
Shanghai;;;
Noon;;;
a;;;
režisérom;inštrumentál;;inštrumentál
bude;;;
debutujúci;nominatív;;nominatív
Tom;nominatív;;nominatív
Dey;nominatív;;nominatív
.;;;
Chan;nominatív;;nominatív
si;;;
zahrá;;;
Číňana;akuzatív;;akuzatív
,;;;
ktorý;nominatív;;nominatív
pricestuje;;;
na;;;
Divoký;akuzatív;;akuzatív
západ;akuzatív;;akuzatív
,;;;
aby;;;
zachránil;;;
unesenú;akuzatív;;akuzatív
dcéru;akuzatív;;akuzatív
čínskeho;genitív;;genitív
konzula;genitív;;genitív
.;;;
JODIE;nominatív;;nominatív
FOSTER;nominatív;;nominatív
V;;;
CIRKUSE;lokál;;lokál
Jodie;nominatív;;nominatív
Foster;nominatív;;nominatív
sa;;;
vracia;;;
k;;;
filmu;datív;;datív
.;;;
Tentoraz;;;
ako;;;
režisérka;nominatív;;nominatív
a;;;
producentka;nominatív;;nominatív
.;;;
Flora;nominatív;;
Plum;;;
je;;;
ľúbostný;nominatív;;nominatív
príbeh;nominatív;;nominatív
,;;;
odohrávajúci;nominatív;;nominatív
sa;;;
počas;;;
tridsiatych;genitív;;genitív
rokov;genitív;;genitív
v;;;
prostredí;lokál;;lokál
cirkusu;genitív;;genitív
.;;;
Vlani;;;
získal;;;
toto;akuzatív;;akuzatív
ocenenie;akuzatív;;akuzatív
režisér;nominatív;;nominatív
Stanley;nominatív;;nominatív
Donen;;;nominatív
.;;;
ALAN;nominatív;;nominatív
SMITHEE;nominatív;;nominatív
V;;;
TELEVÍZII;lokál;;lokál
Alan;nominatív;;nominatív
Smithee;nominatív;;nominatív
je;;;
meno;nominatív;;nominatív
,;;;
ktoré;nominatív;;nominatív
sa;;;
používa;;;
v;;;
titulkoch;lokál;;lokál
,;;;
keď;;;
ražisér;nominatív;;nominatív
z;;;
rôznych;genitív;;genitív
príčin;genitív;;genitív
nesúhlasí;;;
s;;;
uvedením;inštrumentál;;inštrumentál
vlastného;genitív;;genitív
mena;genitív;;genitív
.;;;
Použitie;nominatív;;nominatív
tohto;genitív;;genitív
mena;genitív;;genitív
pri;;;
televíznom;lokál;;lokál
uvedení;lokál;;lokál
hraného;genitív;;genitív
filmu;genitív;;genitív
známeho;genitív;;genitív
z;;;
kín;genitív;;genitív
je;;;
nezvyčajné;nominatív;;nominatív
.;;;
HVIEZDY;nominatív;;nominatív
STOROČIA;genitív;;genitív
Kritérium;nominatív;;nominatív
je;;;
dosť;;;
kontroverzné;nominatív;;nominatív
.;;;
Sú;;;
v;;;
ňom;lokál;;lokál
i;;;
Greta;nominatív;;nominatív
Garbo;nominatív;;nominatív
,;;;
Betty;nominatív;;nominatív
Grable;nominatív;;nominatív
,;;;
Lucille;nominatív;;nominatív
Ball;nominatív;;nominatív
,;;;
Hedy;nominatív;;nominatív
Lamar;nominatív;;nominatív
,;;;
Mary;nominatív;;nominatív
Pickford;nominatív;;nominatív
,;;;
Ruth;nominatív;;nominatív
Gordon;nominatív;;nominatív
a;;;
Dinah;nominatív;;nominatív
Shore;nominatív;;nominatív
.;;;
Medzi;;;
hereckými;inštrumentál;;inštrumentál
kandidátmi;inštrumentál;;inštrumentál
sú;;;
Humphrey;nominatív;;nominatív
Bogart;nominatív;;nominatív
,;;;
Sidney;nominatív;;nominatív
Poitier;nominatív;;nominatív
,;;;
Kirk;nominatív;;nominatív
Douglas;nominatív;;nominatív
,;;;
Harold;nominatív;;nominatív
Lloyd;nominatív;;nominatív
,;;;
Sir;nominatív;;nominatív
Laurence;nominatív;;nominatív
Olivier;nominatív;;nominatív
a;;;
John;nominatív;;nominatív
Belushi;nominatív;;nominatív
.;;;
Stane;;;
sa;;;
tak;;;
počas;;;
slávnostného;genitív;;genitív
ceremoniálu;genitív;;genitív
9;;;
.;;;
2;;;
.;;;
1999;;;
,;;;
teda;;;
dva;akuzatív;;akuzatív
dni;akuzatív;;akuzatív
pred;;;
začiatkom;inštrumentál;;inštrumentál
MFF;;;
v;;;
Berlíne;lokál;;lokál
.;;;
SPIELBERG;nominatív;;nominatív
PREPUSTIL;;;
KAMERAMANA;akuzatív;;akuzatív
TRAKTOR;akuzatív;;nominatív
NAKRÚCA;;;
Jeho;nominatív;;nominatív
dej;nominatív;;nominatív
sa;;;
odohráva;;;
vo;;;
fiktívnom;lokál;;lokál
mužstve;lokál;;lokál
Miami;;;nominatív
Sharks;;;
.;;;
Dobrosrdečná;nominatív;;nominatív
dievčina;nominatív;;nominatív
sa;;;
mu;datív;;datív
však;;;
neustála;nominatív;;
snaží;;;
dohodiť;;;
nejakého;akuzatív;;akuzatív
priateľa;akuzatív;;akuzatív
.;;;
Chcel;;;
by;;;
sa;;;
stať;;;
prezidentom;inštrumentál;;inštrumentál
USA;;;
.;;;
ZOMREL;;;
JOHN;nominatív;;nominatív
ADDISON;nominatív;;nominatív
TARANTINO;nominatív;;nominatív
V;;;
DIVADLE;lokál;;lokál
Jeho;akuzatív;;akuzatív
slepú;akuzatív;;akuzatív
obeť;akuzatív;;akuzatív
hrá;;;
Marisa;nominatív;;nominatív
Tomei;nominatív;;nominatív
.;;;
NAHÁČI;nominatív;;nominatív
POTOPILI;;;
TITANIC;akuzatív;;akuzatív
V;;;
nedeľu;akuzatív;;akuzatív
boli;;;
udeľované;nominatív;;nominatív
ceny;nominatív;;nominatív
Screen;;;
Actors;;;
Guild;;;
Skvelá;nominatív;;nominatív
novinka;nominatív;;nominatív
pre;;;
fanúšikov;akuzatív;;akuzatív
hororej;genitív;;genitív
klasiky;genitív;;genitív
z;;;
roku;genitív;;genitív
1973;;;
.;;;
David;nominatív;;nominatív
Duchovny;;;nominatív
a;;;
Gillian;nominatív;;nominatív
Anderson;nominatív;;nominatív
totiž;;;
podpísali;;;
zmluvy;akuzatív;;akuzatív
na;;;
6;;;
.;;;
a;;;
7;;;
.;;;
sériu;akuzatív;;akuzatív
úspešného;genitív;;genitív
televízneho;genitív;;genitív
seriálu;genitív;;genitív
.;;;
Honoráre;nominatív;;nominatív
oboch;genitív;;genitív
hviezd;genitív;;genitív
vzrástli;;;
.;;;
Jednu;akuzatív;;akuzatív
z;;;
epizód;genitív;;genitív
napísal;;;
spoločne;;;
s;;;
Chrisom;inštrumentál;;inštrumentál
Carterom;inštrumentál;;inštrumentál
i;;;
Stephen;nominatív;;nominatív
King;nominatív;;nominatív
!;;;
UMA;nominatív;;nominatív
A;;;
ETHAN;nominatív;;nominatív
ČAKAJÚ;;;
Uma;nominatív;;nominatív
Thurman;nominatív;;nominatív
a;;;
jej;nominatív;;nominatív
priateľ;nominatív;;nominatív
Ethan;nominatív;;nominatív
Hawke;nominatív;;nominatív
očakávajú;;;
v;;;
júni;lokál;;lokál
narodenie;akuzatív;;akuzatív
dieťaťa;genitív;;genitív
.;;;
Uma;nominatív;;nominatív
sa;;;
v;;;
roku;lokál;;lokál
1992;;;
rozviedla;;;
po;;;
dvoch;lokál;;lokál
rokoch;lokál;;lokál
manželstva;genitív;;genitív
s;;;
Gary;inštrumentál;;inštrumentál
Oldmanom;inštrumentál;;inštrumentál
.;;;
A;;;
buďte;;;
veľmi;;;
hladní;nominatív;;nominatív
.;;;
Jazz;;;nominatív
,;;;
blues;;;nominatív
,;;;
rock;;;nominatív
,;;;
funk;nominatív;;nominatív
.;;;
V;;;
takýto;akuzatív;;akuzatív
večer;akuzatív;;akuzatív
však;;;
treba;;;
prísť;;;
skôr;;;
a;;;
obsadiť;;;
si;;;
stôl;akuzatív;;akuzatív
.;;;
Našťastie;;;
sa;;;
nemusím;;;
veľmi;;;
rozpisovať;;;
,;;;
lebo;;;
Hysteria;nominatív;;nominatív
Pub;nominatív;;nominatív
má;;;
svoju;akuzatív;;akuzatív
webovú;akuzatív;;akuzatív
stránku;akuzatív;;akuzatív
.;;;
Na;;;
pitie;akuzatív;;akuzatív
tu;;;
dostanete;;;
všetky;akuzatív;;akuzatív
bežné;akuzatív;;akuzatív
alká;akuzatív;;akuzatív
a;;;
nealká;akuzatív;;akuzatív
.;;;
Tie;nominatív;;nominatív
sú;;;
naozaj;;;
vynikajúce;nominatív;;nominatív
.;;;
Restaurant;;;
Dynamo;;;nominatív
-;;;
Pštrossova;;;
220;;;
/;;;
29;;;
,;;;
Praha;;;nominatív
1;;;
,;;;
telefón;nominatív;;nominatív
294224;;;
.;;;
Kto;nominatív;;nominatív
zažil;;;
sparné;akuzatív;;akuzatív
pražské;akuzatív;;akuzatív
popoludnie;akuzatív;;akuzatív
,;;;
vie;;;
veľmi;;;
dobre;;;
,;;;
čo;akuzatív;;akuzatív
znamená;;;
spojenie;nominatív;;nominatív
"""";;;
správně;;;
vychlazená;;;
dvanáctka;;;
"""";;;
.;;;
Celý;nominatív;;nominatív
dojem;nominatív;;nominatív
nie;;;
je;;;
nijako;;;
uchvacujúci;nominatív;;nominatív
až;;;
do;;;
chvíle;genitív;;genitív
,;;;
keď;;;
požiadate;;;
o;;;
jedálny;akuzatív;;akuzatív
lístok;akuzatív;;akuzatív
.;;;
Jedlo;nominatív;;nominatív
je;;;
na;;;
stole;lokál;;lokál
za;;;
necelú;akuzatív;;akuzatív
polhodinu;akuzatív;;akuzatív
.;;;
Mäso;nominatív;;nominatív
je;;;
neuveriteľne;;;
vynikajúco;;;
ochutené;nominatív;;nominatív
,;;;
mäkké;nominatív;;nominatív
,;;;
obloha;nominatív;;nominatív
čerstvá;nominatív;;nominatív
,;;;
hranolky;nominatív;;nominatív
"""";;;
křupavé;nominatív;;
"""";;;
.;;;
Odfukujeme;;;
v;;;
spoločnosti;lokál;;lokál
braníckej;genitív;;genitív
desiatky;genitív;;genitív
.;;;
Po;;;
chvíli;lokál;;lokál
štartujeme;;;
automat;akuzatív;;akuzatív
elektronických;genitív;;genitív
šípok;genitív;;genitív
.;;;
Záverečná;nominatív;;nominatív
!;;;
S;;;
údivom;inštrumentál;;inštrumentál
pozeráme;;;
na;;;
hospodskú;akuzatív;;
.;;;
Včera;;;
byl;;;
tady;;;
zas;;;
a;;;
dělal;;;
problémy;;;
,;;;
"""";;;
dodáva;;;
ospravedlňujúco;nominatív;;
.;;;
Stúpame;;;
po;;;
schodíkoch;lokál;;lokál
,;;;
ktoré;nominatív;;nominatív
jej;datív;;datív
dali;;;
meno;akuzatív;;akuzatív
,;;;
a;;;
mierime;;;
na;;;
Karlovo;akuzatív;;akuzatív
naměstí;akuzatív;;
.;;;
Snáď;;;
bude;;;
ešte;;;
niečo;nominatív;;nominatív
otvorené;nominatív;;nominatív
.;;;
Tá;nominatív;;nominatív
správa;nominatív;;nominatív
ma;akuzatív;;akuzatív
zastihla;;;
na;;;
dovolenke;lokál;;lokál
.;;;
Vieš;;;
o;;;
tom;lokál;;lokál
,;;;
že;;;
Jaro;nominatív;;nominatív
zomrel;;;
?;;;
Dozvedel;;;
som;;;
sa;;;
a;;;
stále;;;
tomu;datív;;datív
neviem;;;
uveriť;;;
.;;;
Niektoré;akuzatív;;akuzatív
úmrtia;akuzatív;;akuzatív
tak;;;
akosi;;;
predpokladáme;;;
,;;;
ľudia;nominatív;;nominatív
sa;;;
k;;;
nim;datív;;datív
systematicky;;;
dopracovávajú;;;
.;;;
Jaro;nominatív;;nominatív
nebol;;;
bohém;nominatív;;nominatív
.;;;
Stále;;;
v;;;
pohybe;lokál;;lokál
,;;;
akumulátor;nominatív;;nominatív
energie;genitív;;genitív
a;;;
nápadov;genitív;;genitív
.;;;
Pozdravuj;;;
Deža;;;akuzatív
.;;;
Marian;nominatív;;nominatív
Jaslovský;nominatív;;nominatív
Takže;;;
ak;;;
sa;;;
myšlienky;genitív;;genitív
zorganizovať;;;
rockový;akuzatív;;akuzatív
festival;akuzatív;;akuzatív
chytí;;;
skúsenejší;nominatív;;nominatív
organizátor;nominatív;;nominatív
,;;;
veríme;;;
,;;;
že;;;
festival;nominatív;;nominatív
,;;;
ktorému;datív;;datív
je;;;
dedina;nominatív;;nominatív
a;;;
ľudia;nominatív;;nominatív
v;;;
nej;lokál;;lokál
naklonení;nominatív;;nominatív
,;;;
sa;;;
bude;;;
znova;;;
konať;;;
.;;;
Neostanú;;;
však;;;
verní;nominatív;;nominatív
fanúšikovia;nominatív;;nominatív
skrátka;;;
.;;;
Okrem;;;
chuti;genitív;;genitív
ma;akuzatív;;akuzatív
kuskus;nominatív;;nominatív
zaujal;;;
predovšetkým;;;
svojou;inštrumentál;;inštrumentál
univerzálnosťou;inštrumentál;;inštrumentál
.;;;
A;;;
určite;;;
si;;;
vyskúšajte;;;
tento;akuzatív;;akuzatív
recept;akuzatív;;akuzatív
:;;;
-;;;
);;;
.;;;
Vysypte;;;
do;;;
nej;genitív;;genitív
kuskus;akuzatív;;akuzatív
a;;;
vypnite;;;
oheň;akuzatív;;akuzatív
.;;;
Zakryte;;;
nádobu;akuzatív;;akuzatív
pokrievkou;inštrumentál;;inštrumentál
a;;;
nechajte;;;
vychladnúť;;;
na;;;
izbovú;akuzatív;;akuzatív
teplotu;akuzatív;;akuzatív
.;;;
V;;;
šalátovej;lokál;;lokál
mise;lokál;;lokál
zmiešajte;;;
olej;akuzatív;;akuzatív
,;;;
korenie;akuzatív;;akuzatív
,;;;
soľ;akuzatív;;akuzatív
,;;;
uhorku;akuzatív;;akuzatív
,;;;
cibuľu;akuzatív;;akuzatív
,;;;
petržlenovú;akuzatív;;akuzatív
vňať;akuzatív;;akuzatív
a;;;
bazalku;akuzatív;;akuzatív
.;;;
Taniere;akuzatív;;akuzatív
obložte;;;
hlávkovým;inštrumentál;;inštrumentál
šalátom;inštrumentál;;inštrumentál
,;;;
na;;;
ktorý;akuzatív;;akuzatív
servírujte;;;
kuskus;akuzatív;;akuzatív
a;;;
zeleninovú;akuzatív;;akuzatív
zmes;akuzatív;;akuzatív
.;;;
Dobrú;akuzatív;;akuzatív
chuť;akuzatív;;akuzatív
!;;;
Samozrejmosťou;inštrumentál;;inštrumentál
sú;;;
profily;nominatív;;nominatív
fotoaparátov;genitív;;genitív
.;;;
Johnovi;datív;;datív
Lee;nominatív;;datív
Hookerovi;datív;;datív
sa;;;
toto;nominatív;;nominatív
všetko;nominatív;;nominatív
podarilo;;;
.;;;
Poznáte;;;
to;akuzatív;;akuzatív
.;;;
Noviny;akuzatív;;akuzatív
ste;;;
zabudli;;;
v;;;
kaviarni;lokál;;lokál
,;;;
letáky;akuzatív;;akuzatív
neznášate;;;
.;;;
To;nominatív;;nominatív
je;;;
zjednodušené;nominatív;;nominatív
a;;;
časovo;;;
nenáročné;nominatív;;nominatív
riešenie;nominatív;;nominatív
.;;;
Články;nominatív;;nominatív
,;;;
zaujímavosti;nominatív;;nominatív
,;;;
recenzie;nominatív;;nominatív
.;;;
Čo;nominatív;;akuzatív
s;;;
lístkami;inštrumentál;;inštrumentál
?;;;
Pri;;;
každom;lokál;;lokál
kine;lokál;;lokál
,;;;
divadle;lokál;;lokál
,;;;
klube;lokál;;lokál
je;;;
aj;;;
jeho;nominatív;;nominatív
adresa;nominatív;;nominatív
a;;;
telefón;nominatív;;nominatív
.;;;
Zavolajte;;;
a;;;
rezervujte;;;
.;;;
Skúste;;;
siahnuť;;;
po;;;
nejakej;lokál;;lokál
knižnej;lokál;;lokál
novinke;lokál;;lokál
,;;;
zoznam;akuzatív;;akuzatív
nájdete;;;
v;;;
Knižnom;lokál;;lokál
katalógu;lokál;;lokál
.;;;
Alebo;;;
si;;;
ju;akuzatív;;akuzatív
stiahnite;;;
v;;;
súbore;lokál;;lokál
PDF;;;
na;;;
tej;lokál;;lokál
istej;lokál;;lokál
adrese;lokál;;lokál
.;;;
Prečo;;;
?;;;
Publikáciu;akuzatív;;akuzatív
napísal;;;
známy;nominatív;;nominatív
český;nominatív;;nominatív
novinár;nominatív;;nominatív
a;;;
publicista;nominatív;;nominatív
Miloš;nominatív;;nominatív
Čermák;nominatív;;nominatív
.;;;
Má;;;
netradičnú;akuzatív;;akuzatív
grafickú;akuzatív;;akuzatív
podobu;akuzatív;;akuzatív
a;;;
svojimi;inštrumentál;;inštrumentál
malými;inštrumentál;;inštrumentál
rozmermi;inštrumentál;;inštrumentál
sa;;;
zmestí;;;
do;;;
každej;genitív;;genitív
tašky;genitív;;genitív
a;;;
ku;;;
každému;datív;;datív
počítaču;datív;;datív
.;;;
Základnými;inštrumentál;;inštrumentál
požiadavkami;inštrumentál;;inštrumentál
na;;;
všetky;akuzatív;;akuzatív
druhy;akuzatív;;akuzatív
podložiek;genitív;;genitív
na;;;
spanie;akuzatív;;akuzatív
sú;;;
tepelná;nominatív;;nominatív
izolácia;nominatív;;nominatív
a;;;
izolácia;nominatív;;nominatív
od;;;
vlhkosti;genitív;;genitív
.;;;
Mimoriadne;;;
príjemným;inštrumentál;;inštrumentál
spestrením;inštrumentál;;inštrumentál
je;;;
izolácia;nominatív;;nominatív
od;;;
terénnych;genitív;;genitív
nerovností;genitív;;genitív
.;;;
Ocení;;;
ju;akuzatív;;akuzatív
aj;;;
"""";;;
princezná;nominatív;;nominatív
na;;;
hrášku;lokál;;lokál
"""";;;
.;;;
Karimatky;nominatív;;nominatív
Sú;;;
ľahké;nominatív;;nominatív
a;;;
praktické;nominatív;;nominatív
.;;;
Odolné;nominatív;;nominatív
proti;;;
drsnému;datív;;datív
zaobchádzaniu;datív;;datív
a;;;
nejaká;nominatív;;nominatív
tá;nominatív;;nominatív
diera;nominatív;;nominatív
neuberie;;;
z;;;
ich;genitív;;genitív
dobrých;genitív;;genitív
vlastností;genitív;;genitív
.;;;
Profilované;nominatív;;nominatív
karimatky;nominatív;;nominatív
sú;;;
osobitná;nominatív;;nominatív
kategória;nominatív;;nominatív
.;;;
Obyčajne;;;
majú;;;
väčší;akuzatív;;akuzatív
objem;akuzatív;;akuzatív
ako;;;
klasické;nominatív;;nominatív
karimatky;nominatív;;nominatív
.;;;
Mimoriadne;;;
ľahké;nominatív;;nominatív
a;;;
tenulinké;nominatív;;nominatív
.;;;
Sú;;;
vhodné;nominatív;;nominatív
do;;;
teplého;genitív;;genitív
letného;genitív;;genitív
počasia;genitív;;genitív
,;;;
od;;;
jesene;genitív;;genitív
do;;;
jari;genitív;;genitív
ich;akuzatív;;akuzatív
použitie;akuzatív;;akuzatív
neodporúčam;;;
.;;;
Samonafukovacie;akuzatív;;nominatív
podložky;akuzatív;;nominatív
