Slovo;Slovný druh;Slovo2;Slovný druh2
nevstupil;Sloveso;nevstupil;Sloveso
.;Interpunkcia;.;Interpunkcia
Piateho;Pridavne meno;Piateho;Číslovka
maja;Podstatne meno;maja;Podstatné meno
sa;Zvratne zameno;sa;Zvratné zámeno
zacalo;Sloveso;zacalo;Sloveso
Prazske;Pridavne meno;Prazske;Prídavné meno
povstanie;Podstatne meno;povstanie;Podstatné meno
a;Spojka;a;Spojka
z;Predlozka;z;Predložka
radia;Podstatne meno;radia;Sloveso
sa;Zvratne zameno;sa;Zvratné zámeno
ozyvala;Sloveso;ozyvala;Prídavné meno
vyzva;Podstatne meno;vyzva;Podstatné meno
o;Predlozka;o;Predložka
pomoc;Podstatne meno;pomoc;Podstatné meno
.;Interpunkcia;.;Interpunkcia
To;Zameno;To;Zámeno
bola;Sloveso;bola;Sloveso
ta;Zameno;ta;Zámeno
zlocinecka;Pridavne meno;zlocinecka;Prídavné meno
cast;Podstatne meno;cast;Podstatné meno
komunistickej;Pridavne meno;komunistickej;Prídavné meno
strany;Podstatne meno;strany;Podstatné meno
.;Interpunkcia;.;Interpunkcia
"""";Interpunkcia;"""";Interpunkcia
Moj;Zameno;Moj;Citový výraz
otec;Podstatne meno;otec;Podstatné meno
bol;Sloveso;bol;Sloveso
selfmademan;Podstatne meno;selfmademan;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nedavno;Prislovka;Nedavno;Príslovka
som;Sloveso;som;Sloveso
odovzdal;Sloveso;odovzdal;Sloveso
do;Predlozka;do;Predložka
skalickeho;Pridavne meno;skalickeho;Prídavné meno
Zahorskeho;Pridavne meno;Zahorskeho;Prídavné meno
muzea;Podstatne meno;muzea;Podstatné meno
otcove;Pridavne meno;otcove;Prídavné meno
denniky;Podstatne meno;denniky;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Je;Sloveso;Je;Sloveso
to;Zameno;to;Zámeno
cenna;Pridavne meno;cenna;Prídavné meno
a;Spojka;a;Spojka
zaujimava;Pridavne meno;zaujimava;Sloveso
pamiatka;Podstatne meno;pamiatka;Podstatné meno
o;Predlozka;o;Predložka
20;Cislica;"""";Interpunkcia
.;Interpunkcia;.;Interpunkcia
storoci;Podstatne meno;storoci;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Polovicu;Podstatne meno;Polovicu;Podstatné meno
zo;Predlozka;zo;Predložka
vsetkeho;Zameno;vsetkeho;Prídavné meno
,;Interpunkcia;,;Interpunkcia
co;Zameno;co;Citový výraz
vo;Predlozka;vo;Predložka
mne;Zameno;mne;Zámeno
je;Sloveso;je;Sloveso
,;Interpunkcia;,;Interpunkcia
mam;Sloveso;mam;Podstatné meno
z;Predlozka;z;Predložka
domu;Podstatne meno;domu;Podstatné meno
,;Interpunkcia;,;Interpunkcia
z;Predlozka;z;Predložka
toho;Zameno;toho;Zámeno
,;Interpunkcia;,;Interpunkcia
co;Zameno;co;Citový výraz
sa;Zvratne zameno;sa;Zvratné zámeno
doma;Prislovka;doma;Príslovka
povedalo;Sloveso;povedalo;Sloveso
,;Interpunkcia;,;Interpunkcia
napriklad;Castica;napriklad;Podstatné meno
pri;Predlozka;pri;Predložka
stole;Podstatne meno;stole;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Otec;Podstatne meno;Otec;Podstatné meno
vela;Prislovka;vela;Podstatné meno
rozpraval;Sloveso;rozpraval;Sloveso
o;Predlozka;o;Predložka
svojom;Zameno;svojom;Zámeno
literarnovednom;Pridavne meno;literarnovednom;Prídavné meno
vyskume;Podstatne meno;vyskume;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ale;Spojka;ale;Spojka
nevyhybali;Sloveso;nevyhybali;Sloveso
sme;Sloveso;sme;Sloveso
sa;Zvratne zameno;sa;Zvratné zámeno
,;Interpunkcia;,;Interpunkcia
samozrejme;Castica;samozrejme;Častica
,;Interpunkcia;,;Interpunkcia
ani;Castica;ani;Častica
sucasnym;Pridavne meno;sucasnym;Prídavné meno
problemom;Podstatne meno;problemom;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Vtedy;Zameno;Vtedy;Zámeno
mi;Zameno;mi;Zámeno
utkveli;Sloveso;utkveli;Sloveso
v;Predlozka;v;Predložka
pamati;Podstatne meno;pamati;Podstatné meno
datumy;Podstatne meno;datumy;Podstatné meno
,;Interpunkcia;,;Interpunkcia
mena;Podstatne meno;mena;Podstatné meno
i;Spojka;i;Spojka
dolezite;Pridavne meno;dolezite;Podstatné meno
udalosti;Podstatne meno;udalosti;Podstatné meno
z;Predlozka;z;Predložka
minulosti;Podstatne meno;minulosti;Podstatné meno
,;Interpunkcia;,;Interpunkcia
medzi;Predlozka;medzi;Predložka
ktore;Zameno;ktore;Podstatné meno
bolo;Sloveso;bolo;Sloveso
neskor;Prislovka;neskor;Príslovka
lahsie;Prislovka;lahsie;Prídavné meno
dokladat;Sloveso;dokladat;Neurčiteľný slovný druh
nove;Pridavne meno;nove;Podstatné meno
datumy;Podstatne meno;datumy;Podstatné meno
,;Interpunkcia;,;Interpunkcia
mena;Podstatne meno;mena;Podstatné meno
i;Spojka;i;Spojka
vztahy;Podstatne meno;vztahy;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Mama;Podstatne meno;Mama;Podstatné meno
pochadzala;Sloveso;pochadzala;Sloveso
z;Predlozka;z;Predložka
rodiny;Podstatne meno;rodiny;Podstatné meno
s;Predlozka;s;Predložka
generaciami;Podstatne meno;generaciami;Podstatné meno
evanjelickych;Pridavne meno;evanjelickych;Prídavné meno
fararov;Podstatne meno;fararov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Vzdelanecke;Pridavne meno;Vzdelanecke;Prídavné meno
pozadie;Podstatne meno;pozadie;Podstatné meno
rodiny;Podstatne meno;rodiny;Podstatné meno
malo;Sloveso;malo;Sloveso
pre;Predlozka;pre;Predložka
moju;Zameno;moju;Zámeno
buducnost;Podstatne meno;buducnost;Podstatné meno
VELMI;Prislovka;VELMI;Značky
DOLEZITU;Pridavne meno;DOLEZITU;Zámeno
ulohu;Podstatne meno;ulohu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
"""";Interpunkcia;"""";Interpunkcia
Respektovali;Sloveso;Respektovali;Sloveso
ste;Sloveso;ste;Sloveso
otca;Podstatne meno;otca;Podstatné meno
bezvyhradne;Prislovka;bezvyhradne;Príslovka
?;Interpunkcia;?;Interpunkcia
"""";Interpunkcia;"""";Interpunkcia
Viera;Podstatne meno;Viera;Podstatné meno
moze;Sloveso;moze;Citový výraz
davat;Sloveso;davat;Citový výraz
cloveku;Podstatne meno;cloveku;Podstatné meno
zivotnu;Pridavne meno;zivotnu;Prídavné meno
istotu;Podstatne meno;istotu;Podstatné meno
"""";Interpunkcia;"""";Interpunkcia
,;Interpunkcia;,;Interpunkcia
mieni;Sloveso;mieni;Sloveso
profesor;Podstatne meno;profesor;Podstatné meno
Durovic;Podstatne meno;Durovic;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Faktom;Podstatne meno;Faktom;Podstatné meno
je;Sloveso;je;Sloveso
,;Interpunkcia;,;Interpunkcia
ze;Spojka;ze;Citový výraz
nabozensky;Pridavne meno;nabozensky;Príslovka
fundamentalizmus;Podstatne meno;fundamentalizmus;Podstatné meno
preziva;Sloveso;preziva;Podstatné meno
svoju;Zameno;svoju;Zámeno
regeneraciu;Podstatne meno;regeneraciu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
"""";Interpunkcia;"""";Interpunkcia
Bavilo;Sloveso;Bavilo;Sloveso
ma;Zameno;ma;Zámeno
pisat;Sloveso;pisat;Číslovka
kompozicie;Podstatne meno;kompozicie;Podstatné meno
a;Spojka;a;Spojka
na;Predlozka;na;Predložka
vynikajucom;Pricastie - Sloveso;vynikajucom;Prídavné meno
skalickom;Pridavne meno;skalickom;Prídavné meno
gymnaziu;Podstatne meno;gymnaziu;Podstatné meno
boli;Sloveso;boli;Sloveso
velmi;Prislovka;velmi;Podstatné meno
dobre;Pridavne meno;dobre;Príslovka
podmienky;Podstatne meno;podmienky;Podstatné meno
pre;Predlozka;pre;Predložka
kulturu;Podstatne meno;kulturu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nevyhybali;Sloveso;Nevyhybali;Sloveso
sme;Sloveso;sme;Sloveso
sa;Zvratne zameno;sa;Zvratné zámeno
ani;Castica;ani;Častica
politike;Podstatne meno;politike;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Moj;Zameno;Moj;Zámeno
otec;Podstatne meno;otec;Podstatné meno
po;Predlozka;po;Predložka
jeho;Zameno;jeho;Zámeno
rozpade;Podstatne meno;rozpade;Podstatné meno
niekolko;Zameno;niekolko;Zámeno
tyzdnov;Podstatne meno;tyzdnov;Podstatné meno
nespal;Sloveso;nespal;Sloveso
.;Interpunkcia;.;Interpunkcia
.;Interpunkcia;.;Interpunkcia
.;Interpunkcia;.;Interpunkcia
.;Interpunkcia;.;Interpunkcia
.;Interpunkcia;.;Interpunkcia
.;Interpunkcia;.;Interpunkcia
MOJ;Zameno;MOJ;Značky
PRIMARNY;Pridavne meno;PRIMARNY;Citový výraz
ZAUJEM;Podstatne meno;ZAUJEM;Značky
BOLI;Sloveso;BOLI;Sloveso
HUMANIORA;Podstatne meno;HUMANIORA;Značky
.;Interpunkcia;.;Interpunkcia
Umoznit;Sloveso;Umoznit;Podstatné meno
jazykovedcovi;Podstatne meno;jazykovedcovi;Podstatné meno
rozhovorit;Sloveso;rozhovorit;Podstatné meno
sa;Zvratne zameno;sa;Zvratné zámeno
o;Predlozka;o;Predložka
systeme;Podstatne meno;systeme;Podstatné meno
v;Predlozka;v;Predložka
jazyku;Podstatne meno;jazyku;Podstatné meno
,;Interpunkcia;,;Interpunkcia
prinasa;Sloveso;prinasa;Sloveso
zdanlivo;Prislovka;zdanlivo;Príslovka
nebezpecenstvo;Podstatne meno;nebezpecenstvo;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ze;Spojka;ze;Citový výraz
sa;Zvratne zameno;sa;Zvratné zámeno
vstupi;Sloveso;vstupi;Sloveso
do;Predlozka;do;Predložka
nezaujimaveho;Pridavne meno;nezaujimaveho;Prídavné meno
a;Spojka;a;Spojka
nudneho;Pridavne meno;nudneho;Prídavné meno
sveta;Podstatne meno;sveta;Podstatné meno
.;Interpunkcia;.;Interpunkcia
"""";Interpunkcia;"""";Interpunkcia
Ypsilon;Podstatne meno;Ypsilon;Podstatné meno
ako;Spojka;ako;Spojka
hlaska;Podstatne meno;hlaska;Podstatné meno
nie;Castica;nie;Častica
je;Sloveso;je;Sloveso
funkcny;Pridavne meno;funkcny;Prídavné meno
a;Spojka;a;Spojka
v;Predlozka;v;Predložka
slovenskom;Pridavne meno;slovenskom;Prídavné meno
jazyku;Podstatne meno;jazyku;Podstatné meno
takej;Zameno;takej;Zámeno
hlasky;Podstatne meno;hlasky;Podstatné meno
niet;Sloveso;niet;Sloveso
.;Interpunkcia;.;Interpunkcia
Ale;Castica;Ale;Častica
takto;Zameno;takto;Zámeno
sa;Zvratne zameno;sa;Zvratné zámeno
hovori;Sloveso;hovori;Podstatné meno
v;Predlozka;v;Predložka
Mikulasi;Podstatne meno;Mikulasi;Podstatné meno
!;Interpunkcia;!;Interpunkcia
Ukazuje;Sloveso;Ukazuje;Sloveso
sa;Zvratne zameno;sa;Zvratné zámeno
teda;Castica;teda;Častica
,;Interpunkcia;,;Interpunkcia
ze;Spojka;ze;Predložka
tym;Zameno;tym;Neurčiteľný slovný druh
stredoslovenskym;Pridavne meno;stredoslovenskym;Prídavné meno
narecim;Podstatne meno;narecim;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktorE;Zameno;ktorE;Prídavné meno
Sturovci;Podstatne meno;Sturovci;Podstatné meno
povysili;Sloveso;povysili;Sloveso
na;Predlozka;na;Predložka
spisovny;Pridavne meno;spisovny;Prídavné meno
JAZYK;Podstatne meno;JAZYK;Podstatné meno
,;Interpunkcia;,;Interpunkcia
bol;Sloveso;bol;Sloveso
prestizny;Pridavne meno;prestizny;Prídavné meno
liptovsky;Pridavne meno;liptovsky;Príslovka
mestsky;Pridavne meno;mestsky;Príslovka
jazyk;Podstatne meno;jazyk;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Presvedcil;Sloveso;Presvedcil;Podstatné meno
Zaborskeho;Podstatne meno;Zaborskeho;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ze;Spojka;ze;Citový výraz
spravna;Pridavne meno;spravna;Citový výraz
slovenska;Pridavne meno;slovenska;Podstatné meno
vyslovnost;Podstatne meno;vyslovnost;Citový výraz
je;Sloveso;je;Citový výraz
"""";Interpunkcia;"""";Interpunkcia
list;Citovy vyraz;list;Podstatné meno
"""";Interpunkcia;"""";Interpunkcia
.;Interpunkcia;.;Interpunkcia
V;Predlozka;V;Predložka
lete;Podstatne meno;lete;Podstatné meno
1948;Cislica;"""";Interpunkcia
v;Predlozka;v;Predložka
Prahe;Podstatne meno;Prahe;Podstatné meno
zaziadal;Sloveso;zaziadal;Sloveso
o;Predlozka;o;Predložka
zahranicne;Pridavne meno;zahranicne;Prídavné meno
stipendium;Podstatne meno;stipendium;Podstatné meno
.;Interpunkcia;.;Interpunkcia
VELMI;Prislovka;VELMI;Príslovka
KOMPLIKOVANOU;Pridavne meno;KOMPLIKOVANOU;Príčastie - Sloveso
ZHODOU;Podstatne meno;ZHODOU;Podstatné meno
OKOLNOSTI;Podstatne meno;OKOLNOSTI;Sloveso
HO;Zameno;HO;Zámeno
PO;Predlozka;PO;Predložka
ROKU;Podstatne meno;ROKU;Podstatné meno
dostal;Sloveso;dostal;Sloveso
a;Spojka;a;Spojka
odisiel;Sloveso;odisiel;Sloveso
na;Predlozka;na;Interpunkcia
ROK;Podstatne meno;ROK;Podstatné meno
do;Predlozka;do;Predložka
Norska;Podstatne meno;Norska;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Ked;Spojka;Ked;Spojka
sa;Zvratne zameno;sa;Zvratné zámeno
zacal;Sloveso;zacal;Sloveso
semester;Podstatne meno;semester;Podstatné meno
,;Interpunkcia;,;Interpunkcia
pustil;Sloveso;pustil;Sloveso
som;Sloveso;som;Sloveso
sa;Zvratne zameno;sa;Zvratné zámeno
pod;Predlozka;pod;Predložka
vedenim;Podstatne meno;vedenim;Podstatné meno
profesora;Podstatne meno;profesora;Podstatné meno
SommerfelTa;Podstatne meno;SommerfelTa;Podstatné meno
do;Predlozka;do;Predložka
citania;Podstatne meno;citania;Podstatné meno
textov;Podstatne meno;textov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Rozpravanie;Podstatne meno;Rozpravanie;Podstatné meno
Lubomira;Podstatne meno;Lubomira;Podstatné meno
Durovica;Podstatne meno;Durovica;Podstatné meno
PRIPRAVILA;Sloveso;PRIPRAVILA;Sloveso
Kveta;Podstatne meno;Kveta;Podstatné meno
Skvarkova;Podstatne meno;Skvarkova;Prídavné meno
.;Interpunkcia;.;Interpunkcia
Protipravna;Pridavne meno;Protipravna;Prídavné meno
vojna;Podstatne meno;vojna;Podstatné meno
v;Predlozka;v;Predložka
Iraku;Podstatne meno;Iraku;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktoru;Zameno;ktoru;Podstatné meno
rozputala;Sloveso;rozputala;Sloveso
nesvata;Pridavne meno;nesvata;Príčastie - Sloveso
aliancia;Podstatne meno;aliancia;Podstatné meno
nabozenskych;Pridavne meno;nabozenskych;Prídavné meno
fundamentalistov;Podstatne meno;fundamentalistov;Podstatné meno
,;Interpunkcia;,;Interpunkcia
megalomanov;Podstatne meno;megalomanov;Podstatné meno
a;Spojka;a;Spojka
kseftarov;Podstatne meno;kseftarov;Podstatné meno
,;Interpunkcia;,;Interpunkcia
je;Sloveso;je;Sloveso
cynickym;Pridavne meno;cynickym;Prídavné meno
vysmechom;Podstatne meno;vysmechom;Podstatné meno
vsetkych;Zameno;vsetkych;Prídavné meno
hodnot;Podstatne meno;hodnot;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktore;Zameno;ktore;Podstatné meno
nasa;Zameno;nasa;Sloveso
zapadna;Pridavne meno;zapadna;Prídavné meno
civilizacia;Podstatne meno;civilizacia;Prídavné meno
poklada;Sloveso;poklada;Podstatné meno
za;Predlozka;za;Predložka
nedotknutelne;Pridavne meno;nedotknutelne;Prídavné meno
.;Interpunkcia;.;Interpunkcia
Po;Predlozka;Po;Predložka
ukonceni;Podstatne meno;ukonceni;Podstatné meno
tejto;Zameno;tejto;Zámeno
vojny;Podstatne meno;vojny;Podstatné meno
nadejou;Podstatne meno;nadejou;Podstatné meno
sveta;Podstatne meno;sveta;Podstatné meno
je;Sloveso;je;Sloveso
zmena;Podstatne meno;zmena;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Koruna;Podstatne meno;Koruna;Podstatné meno
Sv;Znacky;Sv;Značky
.;Interpunkcia;.;Interpunkcia
Stefana;Podstatne meno;Stefana;Podstatné meno
a;Spojka;a;Spojka
ostrihomsky;Pridavne meno;ostrihomsky;Prídavné meno
Primas;Citovy vyraz;Primas;Citový výraz
Hungariae;Citovy vyraz;Hungariae;Citový výraz
sa;Zvratne zameno;sa;Zvratné zámeno
stali;Sloveso;stali;Sloveso
symbolom;Podstatne meno;symbolom;Podstatné meno
Uhorskeho;Pridavne meno;Uhorskeho;Prídavné meno
statu;Podstatne meno;statu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Boja;Podstatne meno;Boja;Sloveso
,;Interpunkcia;,;Interpunkcia
ktoreho;Zameno;ktoreho;Zámeno
medze;Podstatne meno;medze;Podstatné meno
urcovala;Sloveso;urcovala;Sloveso
Zlata;Pridavne meno;Zlata;Podstatné meno
bulla;Podstatne meno;bulla;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nas;Zameno;Nas;Citoslovce
dnesny;Pridavne meno;dnesny;Prídavné meno
spisovny;Pridavne meno;spisovny;Prídavné meno
jazyk;Podstatne meno;jazyk;Podstatné meno
je;Sloveso;je;Sloveso
skutocnym;Pridavne meno;skutocnym;Prídavné meno
kompromisom;Podstatne meno;kompromisom;Podstatné meno
medzi;Predlozka;medzi;Predložka
radikalnou;Pridavne meno;radikalnou;Prídavné meno
normou;Podstatne meno;normou;Podstatné meno
sturovcov;Podstatne meno;sturovcov;Podstatné meno
a;Spojka;a;Spojka
poziadavkami;Podstatne meno;poziadavkami;Podstatné meno
bernolakovcov;Podstatne meno;bernolakovcov;Podstatné meno
i;Spojka;i;Spojka
tradiciou;Podstatne meno;tradiciou;Podstatné meno
ceskou;Pridavne meno;ceskou;Prídavné meno
ci;Spojka;ci;Spojka
ceskoslovenskou;Pridavne meno;ceskoslovenskou;Prídavné meno
.;Interpunkcia;.;Interpunkcia
Staru;Pridavne meno;Staru;Podstatné meno
meravu;Pridavne meno;meravu;Podstatné meno
nekompromisnost;Podstatne meno;nekompromisnost;Značky
a;Spojka;a;Spojka
nekomunikativnost;Podstatne meno;nekomunikativnost;Značky
ozivila;Sloveso;ozivila;Sloveso
idea;Podstatne meno;idea;Podstatné meno
odtrhnutia;Podstatne meno;odtrhnutia;Podstatné meno
Slovenska;Podstatne meno;Slovenska;Podstatné meno
od;Predlozka;od;Predložka
tisicrocneho;Pridavne meno;tisicrocneho;Prídavné meno
Uhorska;Podstatne meno;Uhorska;Podstatné meno
a;Spojka;a;Spojka
najma;Castica;najma;Podstatné meno
statneho;Pridavne meno;statneho;Prídavné meno
spojenia;Podstatne meno;spojenia;Podstatné meno
s;Predlozka;s;Predložka
Cechmi;Podstatne meno;Cechmi;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Takze;Castica;Takze;Podstatné meno
nacionalisticko;Neurcitelny slovny druh;nacionalisticko;Neurčiteľný slovný druh
-;Interpunkcia;-;Interpunkcia
socialny;Pridavne meno;socialny;Prídavné meno
populizmus;Podstatne meno;populizmus;Podstatné meno
Meciarov;Pridavne meno;Meciarov;Podstatné meno
je;Sloveso;je;Sloveso
,;Interpunkcia;,;Interpunkcia
povedal;Sloveso;povedal;Sloveso
by;Kondicionalova morfema;by;Kondicionálová morféma
som;Sloveso;som;Sloveso
,;Interpunkcia;,;Interpunkcia
prirodzenym;Pridavne meno;prirodzenym;Prídavné meno
plodom;Podstatne meno;plodom;Podstatné meno
starocneho;Pridavne meno;starocneho;Prídavné meno
vyvinu;Podstatne meno;vyvinu;Podstatné meno
slovenskej;Pridavne meno;slovenskej;Prídavné meno
spolocnosti;Podstatne meno;spolocnosti;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Lubomir;Podstatne meno;Lubomir;Podstatné meno
Durovic;Podstatne meno;Durovic;Podstatné meno
Pre;Predlozka;Pre;Predložka
casopis;Podstatne meno;casopis;Podstatné meno
Zahorskeho;Pridavne meno;Zahorskeho;Prídavné meno
muzea;Podstatne meno;muzea;Podstatné meno
v;Predlozka;v;Predložka
Skalici;Podstatne meno;Skalici;Podstatné meno
"""";Interpunkcia;"""";Interpunkcia
Zahorie;Podstatne meno;Zahorie;Podstatné meno
Vystava;Podstatne meno;;
vzorneho;Pridavne meno;;
balenia;Podstatne meno;balenia;Podstatné meno
potravin;Podstatne meno;potravin;Značky
v;Predlozka;v;Predložka
Skalici;Podstatne meno;Skalici;Podstatné meno
Nemozem;Sloveso;Nemozem;Citový výraz
pritom;Prislovka;pritom;Spojka
nespomenut;Sloveso;nespomenut;Citový výraz
este;Castica;este;Citový výraz
jednu;Cislovka;jednu;Číslovka
vec;Podstatne meno;vec;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Kto;Zameno;Kto;Zámeno
by;Kondicionalova morfema;by;Kondicionálová morféma
to;Zameno;to;Zámeno
kupoval;Sloveso;kupoval;Sloveso
?;Interpunkcia;?;Interpunkcia
!;Interpunkcia;!;Interpunkcia
A;Spojka;A;Spojka
obchody;Podstatne meno;obchody;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktore;Zameno;ktore;Podstatné meno
chcu;Sloveso;chcu;Podstatné meno
predavat;Sloveso;predavat;Citový výraz
zarucene;Prislovka;zarucene;Citový výraz
cerstvy;Pridavne meno;cerstvy;Citový výraz
,;Interpunkcia;,;Interpunkcia
v;Predlozka;v;Predložka
noci;Podstatne meno;noci;Podstatné meno
upeceny;Pricastie - Sloveso;upeceny;Podstatné meno
a;Spojka;a;Spojka
nezabaleny;Pricastie - Sloveso;nezabaleny;Podstatné meno
chlieb;Podstatne meno;chlieb;Podstatné meno
,;Interpunkcia;,;Interpunkcia
musia;Sloveso;musia;Sloveso
ho;Zameno;ho;Zámeno
drzat;Sloveso;drzat;Podstatné meno
v;Predlozka;v;Predložka
osobitnych;Pridavne meno;osobitnych;Prídavné meno
zasklenych;Pricastie - Sloveso;zasklenych;Prídavné meno
policiach;Podstatne meno;policiach;Podstatné meno
,;Interpunkcia;,;Interpunkcia
takze;Spojka;takze;Podstatné meno
skor;Prislovka;skor;Citový výraz
nebalenie;Podstatne meno;nebalenie;Podstatné meno
chlieb;Podstatne meno;chlieb;Podstatné meno
zdrazuje;Sloveso;zdrazuje;Sloveso
.;Interpunkcia;.;Interpunkcia
Lubomir;Podstatne meno;Lubomir;Citový výraz
Durovic;Podstatne meno;Durovic;Citový výraz
Vlastny;Pridavne meno;Vlastny;Citový výraz
gol;Podstatne meno;gol;Citový výraz
slovenskej;Pridavne meno;slovenskej;Prídavné meno
inteligencie;Podstatne meno;inteligencie;Podstatné meno
Pred;Predlozka;Pred;Predložka
volbami;Podstatne meno;volbami;Podstatné meno
bolo;Sloveso;bolo;Sloveso
"""";Interpunkcia;"""";Interpunkcia
v;Predlozka;v;Predložka
neposlednom;Pridavne meno;neposlednom;Číslovka
rade;Podstatne meno;rade;Podstatné meno
v;Predlozka;v;Predložka
Mostoch;Podstatne meno;Mostoch;Podstatné meno
"""";Interpunkcia;"""";Interpunkcia
mnoho;Cislovka;mnoho;Číslovka
krasnych;Pridavne meno;krasnych;Prídavné meno
vzletnych;Pridavne meno;vzletnych;Prídavné meno
vykladov;Podstatne meno;vykladov;Podstatné meno
,;Interpunkcia;,;Interpunkcia
preco;Zameno;preco;Príslovka
treba;Prislovka;treba;Príslovka
volit;Sloveso;volit;Podstatné meno
Martina;Podstatne meno;Martina;Podstatné meno
Butoru;Podstatne meno;Butoru;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Takze;Castica;Takze;Podstatné meno
